userid,placeid,local_datetime,categoryid,latitude,longitude,country_name,state,category
174066,744652,2010-03-21T19:38:26Z,2,30.6753457,-88.1737863,United States,Alabama,Food
174066,345179,2010-03-21T19:38:00Z,2,30.6752548218,-88.1738052368,United States,Alabama,Food
174066,414458,2010-03-21T19:37:45Z,2,30.6613388062,-88.1901702881,United States,Alabama,Food
174066,665405,2010-03-21T19:24:12Z,5,30.6728744507,-88.2252960205,United States,Alabama,Shopping
174066,432260,2010-03-21T19:21:24Z,5,30.6842956543,-88.225402832,United States,Alabama,Shopping
2684,41815,2009-10-09T23:17:22Z,2,31.8553855667,-86.6362625167,United States,Alabama,Food
4140,41815,2010-09-24T16:25:45Z,2,31.8553855667,-86.6362625167,United States,Alabama,Food
22482,22770,2009-12-16T16:36:41Z,6,32.3070063077,-86.3957966629,United States,Alabama,Travel
3535,22770,2010-07-12T21:44:00Z,6,32.3070063077,-86.3957966629,United States,Alabama,Travel
22482,170776,2009-12-16T16:36:06Z,2,32.3117516,-86.36774545,United States,Alabama,Food
105684,29099,2010-05-31T18:53:55Z,2,33.5004066,-86.7972982667,United States,Alabama,Food
283100,29099,2010-06-01T19:47:22Z,2,33.5004066,-86.7972982667,United States,Alabama,Food
15201,29099,2011-06-14T23:32:23Z,2,33.5004066,-86.7972982667,United States,Alabama,Food
15201,29099,2011-05-31T23:03:10Z,2,33.5004066,-86.7972982667,United States,Alabama,Food
15201,29099,2011-04-13T23:11:46Z,2,33.5004066,-86.7972982667,United States,Alabama,Food
15201,29099,2011-03-30T23:04:32Z,2,33.5004066,-86.7972982667,United States,Alabama,Food
15201,29099,2011-03-23T23:40:50Z,2,33.5004066,-86.7972982667,United States,Alabama,Food
15201,29099,2011-03-10T00:24:36Z,2,33.5004066,-86.7972982667,United States,Alabama,Food
15201,29099,2011-02-24T00:28:23Z,2,33.5004066,-86.7972982667,United States,Alabama,Food
15201,29099,2011-02-17T00:07:24Z,2,33.5004066,-86.7972982667,United States,Alabama,Food
15201,29099,2011-02-10T23:01:38Z,2,33.5004066,-86.7972982667,United States,Alabama,Food
15201,29099,2011-02-09T23:48:44Z,2,33.5004066,-86.7972982667,United States,Alabama,Food
15201,29099,2011-01-27T00:16:01Z,2,33.5004066,-86.7972982667,United States,Alabama,Food
15201,29099,2011-01-20T00:05:52Z,2,33.5004066,-86.7972982667,United States,Alabama,Food
15201,29099,2011-01-05T00:34:57Z,2,33.5004066,-86.7972982667,United States,Alabama,Food
15201,29099,2010-12-14T01:12:05Z,2,33.5004066,-86.7972982667,United States,Alabama,Food
15201,29099,2010-12-07T00:11:57Z,2,33.5004066,-86.7972982667,United States,Alabama,Food
15201,29099,2010-04-22T00:10:39Z,2,33.5004066,-86.7972982667,United States,Alabama,Food
1556,29099,2009-11-23T23:28:15Z,2,33.5004066,-86.7972982667,United States,Alabama,Food
4047,48235,2010-06-03T02:09:42Z,2,34.7171131,-86.6733522333,United States,Alabama,Food
4047,48235,2010-06-03T01:28:21Z,2,34.7171131,-86.6733522333,United States,Alabama,Food
8031,48235,2010-11-09T00:17:40Z,2,34.7171131,-86.6733522333,United States,Alabama,Food
4047,845852,2010-06-02T02:45:10Z,6,34.6115859037,-86.9745862484,United States,Alabama,Travel
4047,1210007,2010-06-02T02:44:41Z,6,34.610677483,-86.978091117,United States,Alabama,Travel
1720,280352,2009-12-27T22:28:57Z,5,33.1957451667,-87.5269456167,United States,Alabama,Shopping
1720,223467,2009-12-27T21:10:54Z,2,33.19590538,-87.5294153,United States,Alabama,Food
358579,265329,2010-08-05T13:34:36Z,6,30.6865384,-88.03756355,United States,Alabama,Travel
21919,265329,2011-05-26T13:23:26Z,6,30.6865384,-88.03756355,United States,Alabama,Travel
101291,150119,2010-02-12T18:03:37Z,2,33.5074321667,-86.7986808167,United States,Alabama,Food
1556,150119,2010-03-02T18:17:55Z,2,33.5074321667,-86.7986808167,United States,Alabama,Food
1556,150119,2009-12-10T14:24:21Z,2,33.5074321667,-86.7986808167,United States,Alabama,Food
1556,150119,2009-11-30T23:40:51Z,2,33.5074321667,-86.7986808167,United States,Alabama,Food
84845,1452619,2011-06-04T05:14:56Z,6,34.725161674,-86.587808225,United States,Alabama,Travel
28662,221450,2010-04-24T00:14:32Z,2,33.4457512333,-86.7326658833,United States,Alabama,Food
28662,221450,2010-03-07T01:19:06Z,2,33.4457512333,-86.7326658833,United States,Alabama,Food
14410,221450,2010-07-13T16:44:30Z,2,33.4457512333,-86.7326658833,United States,Alabama,Food
28662,971533,2010-04-18T20:47:11Z,0,33.3381414413,-86.5574169159,United States,Alabama,Community
28662,404964,2010-04-08T22:54:38Z,2,33.4493491168,-86.7294197688,United States,Alabama,Food
28662,404964,2010-01-18T00:51:49Z,2,33.4493491168,-86.7294197688,United States,Alabama,Food
1556,404964,2010-01-23T20:50:20Z,2,33.4493491168,-86.7294197688,United States,Alabama,Food
28662,372836,2010-03-28T03:39:50Z,0,33.4794680758,-86.7903198871,United States,Alabama,Community
28662,372836,2010-03-20T03:15:50Z,0,33.4794680758,-86.7903198871,United States,Alabama,Community
28662,372836,2010-02-12T04:36:52Z,0,33.4794680758,-86.7903198871,United States,Alabama,Community
28662,372836,2010-02-03T04:07:20Z,0,33.4794680758,-86.7903198871,United States,Alabama,Community
28662,372836,2010-01-15T05:57:21Z,0,33.4794680758,-86.7903198871,United States,Alabama,Community
28662,372836,2010-01-14T04:12:21Z,0,33.4794680758,-86.7903198871,United States,Alabama,Community
28662,372836,2010-01-13T04:04:13Z,0,33.4794680758,-86.7903198871,United States,Alabama,Community
1556,372836,2010-01-28T23:43:36Z,0,33.4794680758,-86.7903198871,United States,Alabama,Community
28662,573600,2010-03-28T03:38:41Z,2,33.4795672934,-86.7902835377,United States,Alabama,Food
1556,573600,2010-02-02T13:59:42Z,2,33.4795672934,-86.7902835377,United States,Alabama,Food
28662,396200,2010-03-19T21:14:00Z,2,33.3721067667,-86.8116834,United States,Alabama,Food
1556,396200,2010-06-26T16:27:03Z,2,33.3721067667,-86.8116834,United States,Alabama,Food
1556,396200,2010-06-06T01:39:57Z,2,33.3721067667,-86.8116834,United States,Alabama,Food
1556,396200,2010-01-23T18:10:12Z,2,33.3721067667,-86.8116834,United States,Alabama,Food
28662,448957,2010-03-13T00:28:37Z,2,33.4216902047,-86.6992521286,United States,Alabama,Food
28662,438790,2010-03-06T19:11:54Z,0,33.4756395667,-86.79963225,United States,Alabama,Community
1556,438790,2010-02-02T13:56:15Z,0,33.4756395667,-86.79963225,United States,Alabama,Community
28662,649769,2010-03-05T20:05:28Z,5,33.4164921667,-86.6654623167,United States,Alabama,Shopping
28662,645016,2010-03-04T20:43:13Z,5,33.3462438667,-86.63226425,United States,Alabama,Shopping
28662,324280,2010-03-01T18:56:31Z,0,33.4140472412,-86.6744003296,United States,Alabama,Community
28662,28250,2010-03-01T17:57:05Z,2,33.4256223833,-86.7015780167,United States,Alabama,Food
28662,28250,2009-12-30T18:33:06Z,2,33.4256223833,-86.7015780167,United States,Alabama,Food
1556,28250,2010-06-13T20:03:28Z,2,33.4256223833,-86.7015780167,United States,Alabama,Food
1556,28250,2010-01-01T21:34:40Z,2,33.4256223833,-86.7015780167,United States,Alabama,Food
28662,630841,2010-03-01T15:10:06Z,5,33.27945615,-86.3565202,United States,Alabama,Shopping
28662,46838,2010-02-28T01:27:01Z,2,33.43915685,-86.7284237667,United States,Alabama,Food
28662,46838,2010-01-03T00:46:51Z,2,33.43915685,-86.7284237667,United States,Alabama,Food
3535,46838,2010-04-16T22:02:02Z,2,33.43915685,-86.7284237667,United States,Alabama,Food
3535,46838,2010-01-25T00:55:54Z,2,33.43915685,-86.7284237667,United States,Alabama,Food
1556,46838,2010-01-01T19:35:17Z,2,33.43915685,-86.7284237667,United States,Alabama,Food
14410,46838,2011-04-19T16:53:49Z,2,33.43915685,-86.7284237667,United States,Alabama,Food
14410,46838,2010-11-24T15:02:26Z,2,33.43915685,-86.7284237667,United States,Alabama,Food
28662,87587,2010-02-27T00:12:27Z,2,33.4051962,-86.6679114667,United States,Alabama,Food
1556,87587,2009-11-21T18:15:26Z,2,33.4051962,-86.6679114667,United States,Alabama,Food
28662,575604,2010-02-18T05:31:45Z,5,33.50456345,-86.80723226,United States,Alabama,Shopping
1556,575604,2010-06-01T21:58:43Z,5,33.50456345,-86.80723226,United States,Alabama,Shopping
1556,575604,2010-03-08T14:01:11Z,5,33.50456345,-86.80723226,United States,Alabama,Shopping
28662,351890,2010-02-06T23:35:04Z,2,33.4112548042,-86.6648181423,United States,Alabama,Food
28662,316845,2010-02-03T08:37:11Z,2,33.4623342167,-86.8188106667,United States,Alabama,Food
28662,316845,2010-01-14T09:09:48Z,2,33.4623342167,-86.8188106667,United States,Alabama,Food
15201,316845,2011-04-06T17:38:56Z,2,33.4623342167,-86.8188106667,United States,Alabama,Food
28662,186771,2010-02-02T17:59:01Z,2,33.4514235167,-86.7284213167,United States,Alabama,Food
28662,206392,2010-02-02T17:32:21Z,5,33.4560972333,-86.7357554,United States,Alabama,Shopping
1556,206392,2011-04-20T13:32:20Z,5,33.4560972333,-86.7357554,United States,Alabama,Shopping
1556,206392,2010-02-05T21:53:40Z,5,33.4560972333,-86.7357554,United States,Alabama,Shopping
1556,206392,2010-02-03T23:47:16Z,5,33.4560972333,-86.7357554,United States,Alabama,Shopping
1556,206392,2010-01-23T20:44:32Z,5,33.4560972333,-86.7357554,United States,Alabama,Shopping
28662,490091,2010-02-01T16:46:56Z,5,33.370897628,-86.663708648,United States,Alabama,Shopping
28662,93696,2010-01-31T00:49:36Z,2,33.479287,-86.7906566667,United States,Alabama,Food
1556,93696,2009-12-09T14:13:49Z,2,33.479287,-86.7906566667,United States,Alabama,Food
28662,468883,2010-01-30T22:44:32Z,1,33.5237496242,-86.812838316,United States,Alabama,Entertainment
71970,468883,2010-02-10T02:10:47Z,1,33.5237496242,-86.812838316,United States,Alabama,Entertainment
28250,468883,2011-01-29T17:00:23Z,1,33.5237496242,-86.812838316,United States,Alabama,Entertainment
15201,468883,2011-05-15T18:10:50Z,1,33.5237496242,-86.812838316,United States,Alabama,Entertainment
1556,468883,2011-01-30T22:25:12Z,1,33.5237496242,-86.812838316,United States,Alabama,Entertainment
1556,468883,2010-04-08T22:26:03Z,1,33.5237496242,-86.812838316,United States,Alabama,Entertainment
1556,468883,2010-02-13T00:31:21Z,1,33.5237496242,-86.812838316,United States,Alabama,Entertainment
1556,468883,2009-12-15T18:08:23Z,1,33.5237496242,-86.812838316,United States,Alabama,Entertainment
14410,468883,2010-07-18T17:44:11Z,1,33.5237496242,-86.812838316,United States,Alabama,Entertainment
14410,468883,2010-07-17T00:34:29Z,1,33.5237496242,-86.812838316,United States,Alabama,Entertainment
14410,468883,2010-01-29T00:49:58Z,1,33.5237496242,-86.812838316,United States,Alabama,Entertainment
28662,473233,2010-01-29T20:36:15Z,5,33.4546334371,-86.7350812809,United States,Alabama,Shopping
28662,169960,2010-01-25T17:37:34Z,2,33.4802984333,-86.7914574,United States,Alabama,Food
15201,169960,2011-03-14T17:41:05Z,2,33.4802984333,-86.7914574,United States,Alabama,Food
1556,169960,2009-12-09T14:13:27Z,2,33.4802984333,-86.7914574,United States,Alabama,Food
28662,34778,2010-01-18T18:03:19Z,2,33.35125635,-86.6188475667,United States,Alabama,Food
28662,293200,2010-01-14T13:47:39Z,2,33.4109083667,-86.6650466833,United States,Alabama,Food
28662,373053,2010-01-13T06:09:25Z,2,33.4689688167,-86.8184395333,United States,Alabama,Food
1556,373053,2010-01-19T13:58:21Z,2,33.4689688167,-86.8184395333,United States,Alabama,Food
28662,123491,2010-01-11T23:02:31Z,5,33.4218184833,-86.68194575,United States,Alabama,Shopping
28662,123491,2010-01-03T00:06:34Z,5,33.4218184833,-86.68194575,United States,Alabama,Shopping
1556,123491,2010-02-06T23:24:15Z,5,33.4218184833,-86.68194575,United States,Alabama,Shopping
28662,32719,2010-01-10T02:03:45Z,2,33.4606255,-86.7539262772,United States,Alabama,Food
28662,32719,2009-12-15T01:55:14Z,2,33.4606255,-86.7539262772,United States,Alabama,Food
1556,32719,2010-04-23T20:42:23Z,2,33.4606255,-86.7539262772,United States,Alabama,Food
1556,32719,2010-03-13T03:30:12Z,2,33.4606255,-86.7539262772,United States,Alabama,Food
1556,32719,2010-01-23T20:41:03Z,2,33.4606255,-86.7539262772,United States,Alabama,Food
1556,32719,2009-11-08T20:37:05Z,2,33.4606255,-86.7539262772,United States,Alabama,Food
1556,32719,2009-10-24T21:25:55Z,2,33.4606255,-86.7539262772,United States,Alabama,Food
28662,274130,2010-01-09T23:12:16Z,5,33.4477534501,-86.7305374146,United States,Alabama,Shopping
28662,274130,2009-12-26T21:15:04Z,5,33.4477534501,-86.7305374146,United States,Alabama,Shopping
77058,274130,2010-06-09T02:21:16Z,5,33.4477534501,-86.7305374146,United States,Alabama,Shopping
5547,274130,2011-03-27T19:55:21Z,5,33.4477534501,-86.7305374146,United States,Alabama,Shopping
1556,274130,2011-01-29T19:28:59Z,5,33.4477534501,-86.7305374146,United States,Alabama,Shopping
1556,274130,2010-02-06T20:41:42Z,5,33.4477534501,-86.7305374146,United States,Alabama,Shopping
1556,274130,2010-02-04T00:00:07Z,5,33.4477534501,-86.7305374146,United States,Alabama,Shopping
28662,321129,2010-01-04T00:45:06Z,2,33.42934823,-86.71463704,United States,Alabama,Food
1556,321129,2010-06-13T20:01:58Z,2,33.42934823,-86.71463704,United States,Alabama,Food
28662,187914,2009-12-26T22:08:25Z,2,33.4081313349,-86.6651697166,United States,Alabama,Food
28662,187914,2009-12-10T00:32:32Z,2,33.4081313349,-86.6651697166,United States,Alabama,Food
28662,96819,2009-12-23T22:53:41Z,2,33.4813911333,-86.7896781333,United States,Alabama,Food
1556,96819,2009-12-27T18:03:33Z,2,33.4813911333,-86.7896781333,United States,Alabama,Food
28662,32709,2009-12-17T01:28:34Z,2,33.4607174971,-86.7546273321,United States,Alabama,Food
1556,32709,2011-01-16T01:40:51Z,2,33.4607174971,-86.7546273321,United States,Alabama,Food
1556,32709,2011-01-16T01:37:45Z,2,33.4607174971,-86.7546273321,United States,Alabama,Food
1556,32709,2010-03-13T03:41:26Z,2,33.4607174971,-86.7546273321,United States,Alabama,Food
28662,71660,2009-12-16T05:48:00Z,5,33.4706494286,-86.7715927303,United States,Alabama,Shopping
102805,71660,2010-03-02T21:35:12Z,5,33.4706494286,-86.7715927303,United States,Alabama,Shopping
1556,71660,2011-01-23T16:08:26Z,5,33.4706494286,-86.7715927303,United States,Alabama,Shopping
1556,71660,2010-06-06T16:07:32Z,5,33.4706494286,-86.7715927303,United States,Alabama,Shopping
1556,71660,2010-06-06T16:00:41Z,5,33.4706494286,-86.7715927303,United States,Alabama,Shopping
1556,71660,2010-05-16T22:48:58Z,5,33.4706494286,-86.7715927303,United States,Alabama,Shopping
1556,71660,2010-05-16T22:41:07Z,5,33.4706494286,-86.7715927303,United States,Alabama,Shopping
1556,71660,2010-04-03T21:47:33Z,5,33.4706494286,-86.7715927303,United States,Alabama,Shopping
1556,71660,2010-03-07T19:39:59Z,5,33.4706494286,-86.7715927303,United States,Alabama,Shopping
1556,71660,2010-03-07T19:38:46Z,5,33.4706494286,-86.7715927303,United States,Alabama,Shopping
1556,71660,2010-03-07T16:00:54Z,5,33.4706494286,-86.7715927303,United States,Alabama,Shopping
1556,71660,2010-02-24T19:38:29Z,5,33.4706494286,-86.7715927303,United States,Alabama,Shopping
1556,71660,2010-01-07T06:14:00Z,5,33.4706494286,-86.7715927303,United States,Alabama,Shopping
1556,71660,2009-12-24T00:49:33Z,5,33.4706494286,-86.7715927303,United States,Alabama,Shopping
1556,71660,2009-12-23T20:59:55Z,5,33.4706494286,-86.7715927303,United States,Alabama,Shopping
1556,71660,2009-12-19T17:58:47Z,5,33.4706494286,-86.7715927303,United States,Alabama,Shopping
1556,71660,2009-11-10T23:54:39Z,5,33.4706494286,-86.7715927303,United States,Alabama,Shopping
1556,71660,2009-10-31T17:31:02Z,5,33.4706494286,-86.7715927303,United States,Alabama,Shopping
28662,213896,2009-12-15T20:29:44Z,2,33.4739074707,-86.8078765869,United States,Alabama,Food
1556,213896,2010-06-12T18:56:57Z,2,33.4739074707,-86.8078765869,United States,Alabama,Food
1556,213896,2010-01-12T14:02:02Z,2,33.4739074707,-86.8078765869,United States,Alabama,Food
28662,144395,2009-12-15T19:45:49Z,2,33.4742279053,-86.8078079224,United States,Alabama,Food
15201,144395,2010-07-21T17:47:45Z,2,33.4742279053,-86.8078079224,United States,Alabama,Food
1556,144395,2009-12-01T14:17:36Z,2,33.4742279053,-86.8078079224,United States,Alabama,Food
28662,50392,2009-12-15T00:16:24Z,2,33.4232474333,-86.6999170833,United States,Alabama,Food
28662,17567,2009-12-07T17:31:44Z,2,33.5003306204,-86.7963695526,United States,Alabama,Food
1556,17567,2009-12-10T21:39:04Z,2,33.5003306204,-86.7963695526,United States,Alabama,Food
1556,17567,2009-11-23T23:28:03Z,2,33.5003306204,-86.7963695526,United States,Alabama,Food
112025,4993986,2010-10-05T17:16:16Z,6,33.598240321,-86.6542232037,United States,Alabama,Travel
112025,4993650,2010-10-05T17:12:30Z,6,33.5445870267,-86.6429686546,United States,Alabama,Travel
112025,39614,2010-10-05T17:07:36Z,4,33.4818395833,-86.7072812333,United States,Alabama,Outdoors
112025,4991052,2010-10-05T16:27:35Z,6,33.342628944,-87.0276296139,United States,Alabama,Travel
112025,150006,2010-10-05T16:14:16Z,0,33.1927309419,-87.2495555878,United States,Alabama,Community
14410,150006,2010-01-24T19:18:57Z,0,33.1927309419,-87.2495555878,United States,Alabama,Community
112025,446586,2010-10-05T16:01:30Z,2,33.1564764786,-87.5163783348,United States,Alabama,Food
1531870,446586,2010-10-05T16:01:59Z,2,33.1564764786,-87.5163783348,United States,Alabama,Food
1556,446586,2010-06-26T21:54:54Z,2,33.1564764786,-87.5163783348,United States,Alabama,Food
59916,100642,2010-11-08T17:39:46Z,2,33.3918805333,-86.7968846,United States,Alabama,Food
1556,100642,2010-02-04T00:22:25Z,2,33.3918805333,-86.7968846,United States,Alabama,Food
14410,100642,2010-09-22T16:19:41Z,2,33.3918805333,-86.7968846,United States,Alabama,Food
14410,100642,2010-08-19T16:41:50Z,2,33.3918805333,-86.7968846,United States,Alabama,Food
14410,100642,2010-06-03T20:14:16Z,2,33.3918805333,-86.7968846,United States,Alabama,Food
14410,100642,2010-06-02T19:02:45Z,2,33.3918805333,-86.7968846,United States,Alabama,Food
14410,100642,2010-05-12T17:10:28Z,2,33.3918805333,-86.7968846,United States,Alabama,Food
14410,100642,2009-12-02T17:56:44Z,2,33.3918805333,-86.7968846,United States,Alabama,Food
59916,862548,2010-04-03T16:50:21Z,6,32.44761035,-85.0161274167,United States,Alabama,Travel
77058,25743,2010-06-09T19:33:10Z,4,33.4915563,-86.7958850667,United States,Alabama,Outdoors
1556,25743,2010-08-25T22:40:06Z,4,33.4915563,-86.7958850667,United States,Alabama,Outdoors
1556,25743,2010-01-28T23:41:46Z,4,33.4915563,-86.7958850667,United States,Alabama,Outdoors
1556,25743,2010-01-26T23:17:08Z,4,33.4915563,-86.7958850667,United States,Alabama,Outdoors
1556,25743,2009-11-08T21:03:41Z,4,33.4915563,-86.7958850667,United States,Alabama,Outdoors
1556,25743,2009-10-16T17:25:20Z,4,33.4915563,-86.7958850667,United States,Alabama,Outdoors
77058,330772,2010-06-09T17:42:37Z,2,33.4384382167,-86.7299790333,United States,Alabama,Food
77058,450683,2010-06-09T17:10:08Z,6,33.4376933032,-86.7353261989,United States,Alabama,Travel
77058,450683,2010-06-08T22:36:57Z,6,33.4376933032,-86.7353261989,United States,Alabama,Travel
77058,34482,2010-06-09T01:52:18Z,5,33.378813431,-86.8090724945,United States,Alabama,Shopping
395162,34482,2010-09-09T18:23:48Z,5,33.378813431,-86.8090724945,United States,Alabama,Shopping
1556,34482,2010-09-28T22:40:52Z,5,33.378813431,-86.8090724945,United States,Alabama,Shopping
